序號,Month,Day,Hour,Minute,Class,答案,LocationCode,Sunlight(Lux)_normalized,仰角,MinutesOfDay,Time_sin,Time_cos
20240927115004,9,27,11,50,1,,4,0.8452702616998862,63.98,710,0.04361938736533607,-0.9990482215818578
20240927120004,9,27,12,0,1,,4,0.8303845529832634,63.84,720,1.2246467991473532e-16,-1.0
20240927121004,9,27,12,10,1,,4,0.8714068534763497,63.59,730,-0.04361938736533627,-0.9990482215818578
20240927122004,9,27,12,20,1,,4,0.5750653814519886,63.21,740,-0.08715574274765794,-0.9961946980917455
20240927123004,9,27,12,30,1,,4,0.5344618114472761,62.72,750,-0.13052619222005132,-0.9914448613738105
20240927124004,9,27,12,40,1,,4,0.17587425589786018,62.1,760,-0.17364817766693047,-0.984807753012208
20240927125004,9,27,12,50,1,,4,0.12677583564437103,61.37,770,-0.21643961393810293,-0.9762960071199334
20240927130004,9,27,13,0,1,,4,0.09845451688639634,60.52,780,-0.25881904510252035,-0.9659258262890684
20240927131004,9,27,13,10,1,,4,0.0929294442567873,59.56,790,-0.30070579950427306,-0.9537169507482269
20240927132004,9,27,13,20,1,,4,0.08751835073388027,58.48,800,-0.34202014332566866,-0.9396926207859084
20240927133004,9,27,13,30,1,,4,0.1344425447643469,57.29,810,-0.3826834323650892,-0.923879532511287
20240927134004,9,27,13,40,1,,4,0.11010077559230885,56.0,820,-0.4226182617406993,-0.90630778703665
20240927135004,9,27,13,50,1,,4,0.0310017308155539,54.59,830,-0.4617486132350337,-0.8870108331782218
20240927140004,9,27,14,0,1,,4,0.0213031164322657,53.09,840,-0.5000000000000001,-0.8660254037844386
20240927141004,9,27,14,10,1,,4,0.016398930883455405,51.48,850,-0.5372996083468236,-0.8433914458128858
20240927142004,9,27,14,20,1,,4,0.01757896211437632,49.78,860,-0.5735764363510458,-0.819152044288992
20240927143004,9,27,14,30,1,,4,0.018848707619479405,47.98,870,-0.6087614290087207,-0.7933533402912352
20240927144004,9,27,14,40,1,,4,0.019640063054506003,46.09,880,-0.6427876096865393,-0.766044443118978
20240927145004,9,27,14,50,1,,4,0.009521622229895025,44.11,890,-0.6755902076156598,-0.7372773368101244
20240927150004,9,27,15,0,1,,4,0.008177159825698626,42.05,900,-0.7071067811865475,-0.7071067811865477
20240927151004,9,27,15,10,1,,4,0.023210405898238667,39.9,910,-0.7372773368101239,-0.6755902076156604
20240927152004,9,27,15,20,1,,4,0.025582855177132637,37.69,920,-0.7660444431189779,-0.6427876096865395
20240927153004,9,27,15,30,1,,4,0.025844804923476024,35.4,930,-0.7933533402912349,-0.6087614290087209
20240927154004,9,27,15,40,1,,4,0.013576214857684605,33.04,940,-0.8191520442889916,-0.5735764363510464
20240927155004,9,27,15,50,1,,4,0.010050483246010097,30.62,950,-0.8433914458128855,-0.5372996083468242
20240927160004,9,27,16,0,1,,4,0.007615020920424955,28.14,960,-0.8660254037844385,-0.5000000000000004
20240927161004,9,27,16,10,1,,4,0.009309211256000906,25.61,970,-0.8870108331782215,-0.46174861323503436
20240927162004,9,27,16,20,1,,4,0.00867770447608339,23.04,980,-0.9063077870366497,-0.42261826174069994
20240927163004,9,27,16,30,1,,4,0.005889668139754868,20.41,990,-0.9238795325112868,-0.3826834323650895
20240927164004,9,27,16,40,1,,4,0.00369848438117947,17.75,1000,-0.9396926207859082,-0.3420201433256694
20240927165004,9,27,16,50,1,,4,0.00592295452467276,15.06,1010,-0.9537169507482267,-0.3007057995042738
20240928090008,9,28,9,0,1,,8,0.2915121341149398,48.3,540,0.7071067811865476,-0.7071067811865475
20240928090009,9,28,9,0,1,,9,0.2915121341149398,48.3,540,0.7071067811865476,-0.7071067811865475
20240928090010,9,28,9,0,1,,10,0.2915121341149398,48.3,540,0.7071067811865476,-0.7071067811865475
20240928091008,9,28,9,10,1,,8,0.2770396251473898,50.09,550,0.6755902076156604,-0.737277336810124
20240928091009,9,28,9,10,1,,9,0.2770396251473898,50.09,550,0.6755902076156604,-0.737277336810124
20240928091010,9,28,9,10,1,,10,0.2770396251473898,50.09,550,0.6755902076156604,-0.737277336810124
20240928092008,9,28,9,20,1,,8,0.43016719917661145,51.78,560,0.6427876096865395,-0.7660444431189779
20240928092009,9,28,9,20,1,,9,0.43016719917661145,51.78,560,0.6427876096865395,-0.7660444431189779
20240928092010,9,28,9,20,1,,10,0.43016719917661145,51.78,560,0.6427876096865395,-0.7660444431189779
20240928093008,9,28,9,30,1,,8,0.6264118815640519,53.37,570,0.6087614290087204,-0.7933533402912353
20240928093009,9,28,9,30,1,,9,0.6264118815640519,53.37,570,0.6087614290087204,-0.7933533402912353
20240928093010,9,28,9,30,1,,10,0.6264118815640519,53.37,570,0.6087614290087204,-0.7933533402912353
20240928094008,9,28,9,40,1,,8,0.7834024943362384,54.86,580,0.5735764363510464,-0.8191520442889916
20240928094009,9,28,9,40,1,,9,0.7834024943362384,54.86,580,0.5735764363510464,-0.8191520442889916
20240928094010,9,28,9,40,1,,10,0.7834024943362384,54.86,580,0.5735764363510464,-0.8191520442889916
20240928095008,9,28,9,50,1,,8,0.8307142818972625,56.24,590,0.5372996083468238,-0.8433914458128857
20240928095009,9,28,9,50,1,,9,0.8307142818972625,56.24,590,0.5372996083468238,-0.8433914458128857
20240928095010,9,28,9,50,1,,10,0.8307142818972625,56.24,590,0.5372996083468238,-0.8433914458128857
20240928100008,9,28,10,0,1,,8,0.854724351139145,57.52,600,0.49999999999999994,-0.8660254037844387
20240928100009,9,28,10,0,1,,9,0.854724351139145,57.52,600,0.49999999999999994,-0.8660254037844387
20240928100010,9,28,10,0,1,,10,0.854724351139145,57.52,600,0.49999999999999994,-0.8660254037844387
20240928101008,9,28,10,10,1,,8,0.9308763444528465,58.69,610,0.4617486132350339,-0.8870108331782217
20240928101009,9,28,10,10,1,,9,0.9308763444528465,58.69,610,0.4617486132350339,-0.8870108331782217
20240928101010,9,28,10,10,1,,10,0.9308763444528465,58.69,610,0.4617486132350339,-0.8870108331782217
20240928102008,9,28,10,20,1,,8,0.9550467201768666,59.75,620,0.4226182617406995,-0.9063077870366499
20240928102009,9,28,10,20,1,,9,0.9550467201768666,59.75,620,0.4226182617406995,-0.9063077870366499
20240928102010,9,28,10,20,1,,10,0.9550467201768666,59.75,620,0.4226182617406995,-0.9063077870366499
20240928103008,9,28,10,30,1,,8,0.9712056033814415,60.69,630,0.3826834323650899,-0.9238795325112867
20240928103009,9,28,10,30,1,,9,0.9712056033814415,60.69,630,0.3826834323650899,-0.9238795325112867
20240928103010,9,28,10,30,1,,10,0.9712056033814415,60.69,630,0.3826834323650899,-0.9238795325112867
20240928104008,9,28,10,40,1,,8,0.7932754162129825,61.52,640,0.3420201433256689,-0.9396926207859083
20240928104009,9,28,10,40,1,,9,0.7932754162129825,61.52,640,0.3420201433256689,-0.9396926207859083
20240928104010,9,28,10,40,1,,10,0.7932754162129825,61.52,640,0.3420201433256689,-0.9396926207859083
20240928105008,9,28,10,50,1,,8,0.7458273311855883,62.23,650,0.30070579950427334,-0.9537169507482268
20240928105009,9,28,10,50,1,,9,0.7458273311855883,62.23,650,0.30070579950427334,-0.9537169507482268
20240928105010,9,28,10,50,1,,10,0.7458273311855883,62.23,650,0.30070579950427334,-0.9537169507482268
20240928110008,9,28,11,0,1,,8,0.8846759041567228,62.82,660,0.258819045102521,-0.9659258262890682
20240928110009,9,28,11,0,1,,9,0.8846759041567228,62.82,660,0.258819045102521,-0.9659258262890682
20240928110010,9,28,11,0,1,,10,0.8846759041567228,62.82,660,0.258819045102521,-0.9659258262890682
20240928111008,9,28,11,10,1,,8,1.0,63.3,670,0.21643961393810318,-0.9762960071199333
20240928111009,9,28,11,10,1,,9,1.0,63.3,670,0.21643961393810318,-0.9762960071199333
20240928111010,9,28,11,10,1,,10,1.0,63.3,670,0.21643961393810318,-0.9762960071199333
20240928112008,9,28,11,20,1,,8,0.7982805313822177,63.65,680,0.17364817766693028,-0.984807753012208
20240928112009,9,28,11,20,1,,9,0.7982805313822177,63.65,680,0.17364817766693028,-0.984807753012208
20240928112010,9,28,11,20,1,,10,0.7982805313822177,63.65,680,0.17364817766693028,-0.984807753012208
20240928113008,9,28,11,30,1,,8,0.6915587401512804,63.88,690,0.13052619222005157,-0.9914448613738104
20240928113009,9,28,11,30,1,,9,0.6915587401512804,63.88,690,0.13052619222005157,-0.9914448613738104
20240928113010,9,28,11,30,1,,10,0.6915587401512804,63.88,690,0.13052619222005157,-0.9914448613738104
20240928114008,9,28,11,40,1,,8,0.6171347248078712,63.99,700,0.08715574274765864,-0.9961946980917455
20240928114009,9,28,11,40,1,,9,0.6171347248078712,63.99,700,0.08715574274765864,-0.9961946980917455
20240928114010,9,28,11,40,1,,10,0.6171347248078712,63.99,700,0.08715574274765864,-0.9961946980917455
20240928115008,9,28,11,50,1,,8,0.9265591988798036,63.98,710,0.04361938736533607,-0.9990482215818578
20240928115009,9,28,11,50,1,,9,0.9265591988798036,63.98,710,0.04361938736533607,-0.9990482215818578
20240928115010,9,28,11,50,1,,10,0.9265591988798036,63.98,710,0.04361938736533607,-0.9990482215818578
20240928120008,9,28,12,0,1,,8,0.5806639678867775,63.84,720,1.2246467991473532e-16,-1.0
20240928120009,9,28,12,0,1,,9,0.5806639678867775,63.84,720,1.2246467991473532e-16,-1.0
20240928120010,9,28,12,0,1,,10,0.5806639678867775,63.84,720,1.2246467991473532e-16,-1.0
20240928121008,9,28,12,10,1,,8,0.2760264973556992,63.59,730,-0.04361938736533627,-0.9990482215818578
20240928121009,9,28,12,10,1,,9,0.2760264973556992,63.59,730,-0.04361938736533627,-0.9990482215818578
20240928121010,9,28,12,10,1,,10,0.2760264973556992,63.59,730,-0.04361938736533627,-0.9990482215818578
20240928122008,9,28,12,20,1,,8,0.45804060451303397,63.21,740,-0.08715574274765794,-0.9961946980917455
20240928122009,9,28,12,20,1,,9,0.45804060451303397,63.21,740,-0.08715574274765794,-0.9961946980917455
20240928122010,9,28,12,20,1,,10,0.45804060451303397,63.21,740,-0.08715574274765794,-0.9961946980917455
20240928123008,9,28,12,30,1,,8,0.45583780705150234,62.72,750,-0.13052619222005132,-0.9914448613738105
20240928123009,9,28,12,30,1,,9,0.45583780705150234,62.72,750,-0.13052619222005132,-0.9914448613738105
20240928123010,9,28,12,30,1,,10,0.45583780705150234,62.72,750,-0.13052619222005132,-0.9914448613738105
20240928124008,9,28,12,40,1,,8,0.5494981159931625,62.1,760,-0.17364817766693047,-0.984807753012208
20240928124009,9,28,12,40,1,,9,0.5494981159931625,62.1,760,-0.17364817766693047,-0.984807753012208
20240928124010,9,28,12,40,1,,10,0.5494981159931625,62.1,760,-0.17364817766693047,-0.984807753012208
20240928125008,9,28,12,50,1,,8,0.5470311598878707,61.36,770,-0.21643961393810293,-0.9762960071199334
20240928125009,9,28,12,50,1,,9,0.5470311598878707,61.36,770,-0.21643961393810293,-0.9762960071199334
20240928125010,9,28,12,50,1,,10,0.5470311598878707,61.36,770,-0.21643961393810293,-0.9762960071199334
20240928130008,9,28,13,0,1,,8,0.45447306526986875,60.51,780,-0.25881904510252035,-0.9659258262890684
20240928130009,9,28,13,0,1,,9,0.45447306526986875,60.51,780,-0.25881904510252035,-0.9659258262890684
20240928130010,9,28,13,0,1,,10,0.45447306526986875,60.51,780,-0.25881904510252035,-0.9659258262890684
20240928131008,9,28,13,10,1,,8,0.2900515601684584,59.55,790,-0.30070579950427306,-0.9537169507482269
20240928131009,9,28,13,10,1,,9,0.2900515601684584,59.55,790,-0.30070579950427306,-0.9537169507482269
20240928131010,9,28,13,10,1,,10,0.2900515601684584,59.55,790,-0.30070579950427306,-0.9537169507482269
20240928132008,9,28,13,20,1,,8,0.3369956172841568,58.47,800,-0.34202014332566866,-0.9396926207859084
20240928132009,9,28,13,20,1,,9,0.3369956172841568,58.47,800,-0.34202014332566866,-0.9396926207859084
20240928132010,9,28,13,20,1,,10,0.3369956172841568,58.47,800,-0.34202014332566866,-0.9396926207859084
20240928133008,9,28,13,30,1,,8,0.3045298717396069,57.28,810,-0.3826834323650892,-0.923879532511287
20240928133009,9,28,13,30,1,,9,0.3045298717396069,57.28,810,-0.3826834323650892,-0.923879532511287
20240928133010,9,28,13,30,1,,10,0.3045298717396069,57.28,810,-0.3826834323650892,-0.923879532511287
20240928134008,9,28,13,40,1,,8,0.22908884604250926,55.98,820,-0.4226182617406993,-0.90630778703665
20240928134009,9,28,13,40,1,,9,0.22908884604250926,55.98,820,-0.4226182617406993,-0.90630778703665
20240928134010,9,28,13,40,1,,10,0.22908884604250926,55.98,820,-0.4226182617406993,-0.90630778703665
20240928135008,9,28,13,50,1,,8,0.25460585908510547,54.57,830,-0.4617486132350337,-0.8870108331782218
20240928135009,9,28,13,50,1,,9,0.25460585908510547,54.57,830,-0.4617486132350337,-0.8870108331782218
20240928135010,9,28,13,50,1,,10,0.25460585908510547,54.57,830,-0.4617486132350337,-0.8870108331782218
20240928140008,9,28,14,0,1,,8,0.1558632170179778,53.06,840,-0.5000000000000001,-0.8660254037844386
20240928140009,9,28,14,0,1,,9,0.1558632170179778,53.06,840,-0.5000000000000001,-0.8660254037844386
20240928140010,9,28,14,0,1,,10,0.1558632170179778,53.06,840,-0.5000000000000001,-0.8660254037844386
20240928141008,9,28,14,10,1,,8,0.1863658134791899,51.45,850,-0.5372996083468236,-0.8433914458128858
20240928141009,9,28,14,10,1,,9,0.1863658134791899,51.45,850,-0.5372996083468236,-0.8433914458128858
20240928141010,9,28,14,10,1,,10,0.1863658134791899,51.45,850,-0.5372996083468236,-0.8433914458128858
20240928142008,9,28,14,20,1,,8,0.2691803171641958,49.74,860,-0.5735764363510458,-0.819152044288992
20240928142009,9,28,14,20,1,,9,0.2691803171641958,49.74,860,-0.5735764363510458,-0.819152044288992
20240928142010,9,28,14,20,1,,10,0.2691803171641958,49.74,860,-0.5735764363510458,-0.819152044288992
20240928143008,9,28,14,30,1,,8,0.2503112612572315,47.93,870,-0.6087614290087207,-0.7933533402912352
20240928143009,9,28,14,30,1,,9,0.2503112612572315,47.93,870,-0.6087614290087207,-0.7933533402912352
20240928143010,9,28,14,30,1,,10,0.2503112612572315,47.93,870,-0.6087614290087207,-0.7933533402912352
20240928144008,9,28,14,40,1,,8,0.22921629942345317,46.04,880,-0.6427876096865393,-0.766044443118978
20240928144009,9,28,14,40,1,,9,0.22921629942345317,46.04,880,-0.6427876096865393,-0.766044443118978
20240928144010,9,28,14,40,1,,10,0.22921629942345317,46.04,880,-0.6427876096865393,-0.766044443118978
20240928145008,9,28,14,50,1,,8,0.17203134360866537,44.05,890,-0.6755902076156598,-0.7372773368101244
20240928145009,9,28,14,50,1,,9,0.17203134360866537,44.05,890,-0.6755902076156598,-0.7372773368101244
20240928145010,9,28,14,50,1,,10,0.17203134360866537,44.05,890,-0.6755902076156598,-0.7372773368101244
20240928150008,9,28,15,0,1,,8,0.15414422756101967,41.99,900,-0.7071067811865475,-0.7071067811865477
20240928150009,9,28,15,0,1,,9,0.15414422756101967,41.99,900,-0.7071067811865475,-0.7071067811865477
20240928150010,9,28,15,0,1,,10,0.15414422756101967,41.99,900,-0.7071067811865475,-0.7071067811865477
20240928151008,9,28,15,10,1,,8,0.12511491470219438,39.84,910,-0.7372773368101239,-0.6755902076156604
20240928151009,9,28,15,10,1,,9,0.12511491470219438,39.84,910,-0.7372773368101239,-0.6755902076156604
20240928151010,9,28,15,10,1,,10,0.12511491470219438,39.84,910,-0.7372773368101239,-0.6755902076156604
20240928152008,9,28,15,20,1,,8,0.1329649877950347,37.62,920,-0.7660444431189779,-0.6427876096865395
20240928152009,9,28,15,20,1,,9,0.1329649877950347,37.62,920,-0.7660444431189779,-0.6427876096865395
20240928152010,9,28,15,20,1,,10,0.1329649877950347,37.62,920,-0.7660444431189779,-0.6427876096865395
20240928153008,9,28,15,30,1,,8,0.11939515325258064,35.32,930,-0.7933533402912349,-0.6087614290087209
20240928153009,9,28,15,30,1,,9,0.11939515325258064,35.32,930,-0.7933533402912349,-0.6087614290087209
20240928153010,9,28,15,30,1,,10,0.11939515325258064,35.32,930,-0.7933533402912349,-0.6087614290087209
20240928154008,9,28,15,40,1,,8,0.11102468941564242,32.96,940,-0.8191520442889916,-0.5735764363510464
20240928154009,9,28,15,40,1,,9,0.11102468941564242,32.96,940,-0.8191520442889916,-0.5735764363510464
20240928154010,9,28,15,40,1,,10,0.11102468941564242,32.96,940,-0.8191520442889916,-0.5735764363510464
20240928155008,9,28,15,50,1,,8,0.08175186260814392,30.54,950,-0.8433914458128855,-0.5372996083468242
20240928155009,9,28,15,50,1,,9,0.08175186260814392,30.54,950,-0.8433914458128855,-0.5372996083468242
20240928155010,9,28,15,50,1,,10,0.08175186260814392,30.54,950,-0.8433914458128855,-0.5372996083468242
20240928160008,9,28,16,0,1,,8,0.08581071161134031,28.06,960,-0.8660254037844385,-0.5000000000000004
20240928160009,9,28,16,0,1,,9,0.08581071161134031,28.06,960,-0.8660254037844385,-0.5000000000000004
20240928160010,9,28,16,0,1,,10,0.08581071161134031,28.06,960,-0.8660254037844385,-0.5000000000000004
20240928161008,9,28,16,10,1,,8,0.0658612499948282,25.52,970,-0.8870108331782215,-0.46174861323503436
20240928161009,9,28,16,10,1,,9,0.0658612499948282,25.52,970,-0.8870108331782215,-0.46174861323503436
20240928161010,9,28,16,10,1,,10,0.0658612499948282,25.52,970,-0.8870108331782215,-0.46174861323503436
20240928162008,9,28,16,20,1,,8,0.050978803649774806,22.94,980,-0.9063077870366497,-0.42261826174069994
20240928162009,9,28,16,20,1,,9,0.050978803649774806,22.94,980,-0.9063077870366497,-0.42261826174069994
20240928162010,9,28,16,20,1,,10,0.050978803649774806,22.94,980,-0.9063077870366497,-0.42261826174069994
20240928163008,9,28,16,30,1,,8,0.03672857772841969,20.31,990,-0.9238795325112868,-0.3826834323650895
20240928163009,9,28,16,30,1,,9,0.03672857772841969,20.31,990,-0.9238795325112868,-0.3826834323650895
20240928163010,9,28,16,30,1,,10,0.03672857772841969,20.31,990,-0.9238795325112868,-0.3826834323650895
20240928164008,9,28,16,40,1,,8,0.0340290502124267,17.64,1000,-0.9396926207859082,-0.3420201433256694
20240928164009,9,28,16,40,1,,9,0.0340290502124267,17.64,1000,-0.9396926207859082,-0.3420201433256694
20240928164010,9,28,16,40,1,,10,0.0340290502124267,17.64,1000,-0.9396926207859082,-0.3420201433256694
20240928165008,9,28,16,50,1,,8,0.03403117415225045,14.94,1010,-0.9537169507482267,-0.3007057995042738
20240928165009,9,28,16,50,1,,9,0.03403117415225045,14.94,1010,-0.9537169507482267,-0.3007057995042738
20240928165010,9,28,16,50,1,,10,0.03403117415225045,14.94,1010,-0.9537169507482267,-0.3007057995042738
20241002090012,10,2,9,0,1,,12,0.20398954399717137,46.73,540,0.7071067811865476,-0.7071067811865475
20241002091012,10,2,9,10,1,,12,0.21710558605264113,48.47,550,0.6755902076156604,-0.737277336810124
20241002092012,10,2,9,20,1,,12,0.23944800571098535,50.13,560,0.6427876096865395,-0.7660444431189779
20241002093012,10,2,9,30,1,,12,0.20085743790515376,51.68,570,0.6087614290087204,-0.7933533402912353
20241002094012,10,2,9,40,1,,12,0.21090368176727564,53.14,580,0.5735764363510464,-0.8191520442889916
20241002095012,10,2,9,50,1,,12,0.179804249719829,54.49,590,0.5372996083468238,-0.8433914458128857
20241002100012,10,2,10,0,1,,12,0.14392169669352614,55.74,600,0.49999999999999994,-0.8660254037844387
20241002101012,10,2,10,10,1,,12,0.18732725307132958,56.88,610,0.4617486132350339,-0.8870108331782217
20241002102012,10,2,10,20,1,,12,0.1564012619498908,57.91,620,0.4226182617406995,-0.9063077870366499
20241002103012,10,2,10,30,1,,12,0.43510392348352167,58.83,630,0.3826834323650899,-0.9238795325112867
20241002104012,10,2,10,40,1,,12,0.616194465143654,59.63,640,0.3420201433256689,-0.9396926207859083
20241002105012,10,2,10,50,1,,12,0.37660556576052007,60.32,650,0.30070579950427334,-0.9537169507482268
20241002110012,10,2,11,0,1,,12,0.27276980095362013,60.89,660,0.258819045102521,-0.9659258262890682
20241002111012,10,2,11,10,1,,12,0.2758679155126984,61.35,670,0.21643961393810318,-0.9762960071199333
20241002112012,10,2,11,20,1,,12,0.28653999948328795,61.68,680,0.17364817766693028,-0.984807753012208
20241002113012,10,2,11,30,1,,12,0.40938333505669816,61.9,690,0.13052619222005157,-0.9914448613738104
20241002114012,10,2,11,40,1,,12,0.4749856343082141,61.99,700,0.08715574274765864,-0.9961946980917455
20241002115012,10,2,11,50,1,,12,0.3792033480631959,61.97,710,0.04361938736533607,-0.9990482215818578
20241002120012,10,2,12,0,1,,12,0.31700078831300926,61.83,720,1.2246467991473532e-16,-1.0
20241002121012,10,2,12,10,1,,12,0.22644527159723327,61.56,730,-0.04361938736533627,-0.9990482215818578
20241002122012,10,2,12,20,1,,12,0.2696213999952747,61.18,740,-0.08715574274765794,-0.9961946980917455
20241002123012,10,2,12,30,1,,12,0.29702166800079827,60.68,750,-0.13052619222005132,-0.9914448613738105
20241002124012,10,2,12,40,1,,12,0.42789823674169014,60.06,760,-0.17364817766693047,-0.984807753012208
20241002125012,10,2,12,50,1,,12,0.34156419485353584,59.33,770,-0.21643961393810293,-0.9762960071199334
20241002130012,10,2,13,0,1,,12,0.29416705889463396,58.48,780,-0.25881904510252035,-0.9659258262890684
20241002131012,10,2,13,10,1,,12,0.2702720392251246,57.51,790,-0.30070579950427306,-0.9537169507482269
20241002132012,10,2,13,20,1,,12,0.2480811329380478,56.44,800,-0.34202014332566866,-0.9396926207859084
20241002133012,10,2,13,30,1,,12,0.24890308915408177,55.25,810,-0.3826834323650892,-0.923879532511287
20241002134012,10,2,13,40,1,,12,0.20905797806043228,53.96,820,-0.4226182617406993,-0.90630778703665
20241002135012,10,2,13,50,1,,12,0.21933784680740795,52.57,830,-0.4617486132350337,-0.8870108331782218
20241002140012,10,2,14,0,1,,12,0.2306414545494337,51.07,840,-0.5000000000000001,-0.8660254037844386
20241002141012,10,2,14,10,1,,12,0.21592821824225922,49.48,850,-0.5372996083468236,-0.8433914458128858
20241002142012,10,2,14,20,1,,12,0.17540698064087473,47.79,860,-0.5735764363510458,-0.819152044288992
20241002143012,10,2,14,30,1,,12,0.12833340567472376,46.0,870,-0.6087614290087207,-0.7933533402912352
20241002144012,10,2,14,40,1,,12,0.03922916004900117,44.13,880,-0.6427876096865393,-0.766044443118978
20241002145012,10,2,14,50,1,,12,0.07886400110009889,42.17,890,-0.6755902076156598,-0.7372773368101244
20241002150012,10,2,15,0,1,,12,0.11659156118098293,40.13,900,-0.7071067811865475,-0.7071067811865477
20241002151012,10,2,15,10,1,,12,0.051726421971977375,38.01,910,-0.7372773368101239,-0.6755902076156604
20241002152012,10,2,15,20,1,,12,0.09863576541519631,35.82,920,-0.7660444431189779,-0.6427876096865395
20241002153012,10,2,15,30,1,,12,0.1015915845018422,33.56,930,-0.7933533402912349,-0.6087614290087209
20241002154012,10,2,15,40,1,,12,0.057273447643604744,31.24,940,-0.8191520442889916,-0.5735764363510464
20241002155012,10,2,15,50,1,,12,0.05732371705135338,28.85,950,-0.8433914458128855,-0.5372996083468242
20241002160012,10,2,16,0,1,,12,0.03880295329244784,26.41,960,-0.8660254037844385,-0.5000000000000004
20241002161012,10,2,16,10,1,,12,0.030225796127621024,23.92,970,-0.8870108331782215,-0.46174861323503436
20241002162012,10,2,16,20,1,,12,0.03462518065063975,21.38,980,-0.9063077870366497,-0.42261826174069994
20241002163012,10,2,16,30,1,,12,0.03607370761044086,18.8,990,-0.9238795325112868,-0.3826834323650895
20241002164012,10,2,16,40,1,,12,0.016775581876040876,16.18,1000,-0.9396926207859082,-0.3420201433256694
20241002165012,10,2,16,50,1,,12,0.0035568940567686468,13.53,1010,-0.9537169507482267,-0.3007057995042738
20241011090008,10,11,9,0,1,,8,0.027236699151816528,44.51,540,0.7071067811865476,-0.7071067811865475
20241011091008,10,11,9,10,1,,8,0.027236699151816528,46.2,550,0.6755902076156604,-0.737277336810124
20241011092008,10,11,9,20,1,,8,0.027236699151816528,47.79,560,0.6427876096865395,-0.7660444431189779
20241011093008,10,11,9,30,1,,8,0.027236699151816528,49.29,570,0.6087614290087204,-0.7933533402912353
20241011094008,10,11,9,40,1,,8,0.027236699151816528,50.69,580,0.5735764363510464,-0.8191520442889916
20241011095008,10,11,9,50,1,,8,0.027236699151816528,51.99,590,0.5372996083468238,-0.8433914458128857
20241011100008,10,11,10,0,1,,8,0.027236699151816528,53.19,600,0.49999999999999994,-0.8660254037844387
20241011101008,10,11,10,10,1,,8,0.027236699151816528,54.28,610,0.4617486132350339,-0.8870108331782217
20241011102008,10,11,10,20,1,,8,0.027236699151816528,55.26,620,0.4226182617406995,-0.9063077870366499
20241011103008,10,11,10,30,1,,8,0.027236699151816528,56.13,630,0.3826834323650899,-0.9238795325112867
20241011104008,10,11,10,40,1,,8,0.027236699151816528,56.89,640,0.3420201433256689,-0.9396926207859083
20241011105008,10,11,10,50,1,,8,0.027236699151816528,57.53,650,0.30070579950427334,-0.9537169507482268
20241011110008,10,11,11,0,1,,8,0.027236699151816528,58.06,660,0.258819045102521,-0.9659258262890682
20241011111008,10,11,11,10,1,,8,0.027236699151816528,58.47,670,0.21643961393810318,-0.9762960071199333
20241011112008,10,11,11,20,1,,8,0.027236699151816528,58.76,680,0.17364817766693028,-0.984807753012208
20241011113008,10,11,11,30,1,,8,0.027236699151816528,58.94,690,0.13052619222005157,-0.9914448613738104
20241011114008,10,11,11,40,1,,8,0.027236699151816528,59.0,700,0.08715574274765864,-0.9961946980917455
20241011115008,10,11,11,50,1,,8,0.027236699151816528,58.94,710,0.04361938736533607,-0.9990482215818578
20241011120008,10,11,12,0,1,,8,0.027236699151816528,58.76,720,1.2246467991473532e-16,-1.0
20241011121008,10,11,12,10,1,,8,0.027236699151816528,58.47,730,-0.04361938736533627,-0.9990482215818578
20241011122008,10,11,12,20,1,,8,0.027236699151816528,58.06,740,-0.08715574274765794,-0.9961946980917455
20241011123008,10,11,12,30,1,,8,0.027236699151816528,57.53,750,-0.13052619222005132,-0.9914448613738105
20241011124008,10,11,12,40,1,,8,0.027236699151816528,56.89,760,-0.17364817766693047,-0.984807753012208
20241011125008,10,11,12,50,1,,8,0.027236699151816528,56.13,770,-0.21643961393810293,-0.9762960071199334
20241011130008,10,11,13,0,1,,8,0.027236699151816528,55.26,780,-0.25881904510252035,-0.9659258262890684
20241011131008,10,11,13,10,1,,8,0.027236699151816528,54.28,790,-0.30070579950427306,-0.9537169507482269
20241011132008,10,11,13,20,1,,8,0.8472654482915254,53.19,800,-0.34202014332566866,-0.9396926207859084
20241011133008,10,11,13,30,1,,8,0.8472654482915254,51.99,810,-0.3826834323650892,-0.923879532511287
20241011134008,10,11,13,40,1,,8,0.7987812544435476,50.69,820,-0.4226182617406993,-0.90630778703665
20241011135008,10,11,13,50,1,,8,0.768493872556797,49.29,830,-0.4617486132350337,-0.8870108331782218
20241011140008,10,11,14,0,1,,8,0.768493872556797,47.79,840,-0.5000000000000001,-0.8660254037844386
20241011141008,10,11,14,10,1,,8,0.768493872556797,46.2,850,-0.5372996083468236,-0.8433914458128858
20241011142008,10,11,14,20,1,,8,0.768493872556797,44.51,860,-0.5735764363510458,-0.819152044288992
20241011143008,10,11,14,30,1,,8,0.768493872556797,42.73,870,-0.6087614290087207,-0.7933533402912352
20241011144008,10,11,14,40,1,,8,0.768493872556797,40.87,880,-0.6427876096865393,-0.766044443118978
20241011145008,10,11,14,50,1,,8,0.768493872556797,38.93,890,-0.6755902076156598,-0.7372773368101244
20241011150008,10,11,15,0,1,,8,0.768493872556797,36.9,900,-0.7071067811865475,-0.7071067811865477
20241011151008,10,11,15,10,1,,8,0.768493872556797,34.81,910,-0.7372773368101239,-0.6755902076156604
