仰角,Month,Day,Hour,Minute
64.9,6,24,8,40
67.19,6,24,8,50
69.38,6,24,9,0
71.48,6,24,9,10
73.46,6,24,9,20
75.34,6,24,9,30
77.1,6,24,9,40
78.76,6,24,9,50
80.29,6,24,10,0
81.71,6,24,10,10
83.0,6,24,10,20
84.18,6,24,10,30
85.23,6,24,10,40
86.15,6,24,10,50
86.94,6,24,11,0
87.61,6,24,11,10
88.15,6,24,11,20
88.56,6,24,11,30
88.83,6,24,11,40
88.98,6,24,11,50
88.99,6,24,12,0
88.87,6,24,12,10
88.62,6,24,12,20
88.24,6,24,12,30
87.73,6,24,12,40
87.09,6,24,12,50
86.32,6,24,13,0
85.42,6,24,13,10
84.4,6,24,13,20
83.25,6,24,13,30
81.98,6,24,13,40
80.58,6,24,13,50
79.07,6,24,14,0
77.44,6,24,14,10
75.7,6,24,14,20
73.85,6,24,14,30
71.88,6,24,14,40
69.81,6,24,14,50
67.64,6,24,15,0
65.36,6,24,15,10
62.99,6,24,15,20
60.53,6,24,15,30
57.98,6,24,15,40
55.34,6,24,15,50
52.62,6,24,16,0
49.82,6,24,16,10
46.95,6,24,16,20
44.01,6,24,16,30
41.0,6,24,16,40
37.93,6,24,16,50
34.81,6,24,17,0
31.63,6,24,17,10
28.41,6,24,17,20
25.15,6,24,17,30
21.85,6,24,17,40
18.52,6,24,17,50
15.16,6,24,18,0
11.77,6,24,18,10
8.37,6,24,18,20
4.96,6,24,18,30
1.54,6,24,18,40
0.0,6,24,18,50
0.0,6,24,19,0
0.0,6,23,5,0
0.86,6,23,5,10
4.28,6,23,5,20
7.69,6,23,5,30
11.09,6,23,5,40
14.48,6,23,5,50
17.85,6,23,6,0
21.18,6,23,6,10
24.49,6,23,6,20
27.76,6,23,6,30
30.99,6,23,6,40
34.18,6,23,6,50
37.31,6,23,7,0
40.39,6,23,7,10
43.41,6,23,7,20
46.36,6,23,7,30
49.25,6,23,7,40
52.06,6,23,7,50
54.8,6,23,8,0
57.46,6,23,8,10
60.03,6,23,8,20
62.51,6,23,8,30
64.9,6,23,8,40
67.19,6,23,8,50
69.38,6,23,9,0
71.48,6,23,9,10
73.46,6,23,9,20
75.34,6,23,9,30
77.1,6,23,9,40
78.76,6,23,9,50
80.29,6,23,10,0
81.71,6,23,10,10
83.0,6,23,10,20
84.18,6,23,10,30
85.23,6,23,10,40
86.15,6,23,10,50
86.94,6,23,11,0
87.61,6,23,11,10
88.15,6,23,11,20
88.56,6,23,11,30
88.83,6,23,11,40
88.98,6,23,11,50
88.99,6,23,12,0
88.87,6,23,12,10
88.62,6,23,12,20
88.24,6,23,12,30
87.73,6,23,12,40
87.09,6,23,12,50
86.32,6,23,13,0
85.42,6,23,13,10
84.4,6,23,13,20
83.25,6,23,13,30
81.98,6,23,13,40
80.58,6,23,13,50
79.07,6,23,14,0
77.44,6,23,14,10
75.7,6,23,14,20
73.85,6,23,14,30
71.88,6,23,14,40
69.81,6,23,14,50
67.64,6,23,15,0
65.36,6,23,15,10
62.99,6,23,15,20
60.53,6,23,15,30
57.98,6,23,15,40
55.34,6,23,15,50
52.62,6,23,16,0
49.82,6,23,16,10
46.95,6,23,16,20
44.01,6,23,16,30
41.0,6,23,16,40
37.93,6,23,16,50
34.81,6,23,17,0
31.63,6,23,17,10
28.41,6,23,17,20
25.15,6,23,17,30
21.85,6,23,17,40
18.52,6,23,17,50
15.16,6,23,18,0
11.77,6,23,18,10
8.37,6,23,18,20
4.96,6,23,18,30
1.54,6,23,18,40
0.0,6,23,18,50
0.0,6,23,19,0
0.0,6,22,5,0
1.2,6,22,5,10
4.62,6,22,5,20
8.03,6,22,5,30
11.43,6,22,5,40
14.82,6,22,5,50
18.18,6,22,6,0
21.52,6,22,6,10
24.82,6,22,6,20
28.09,6,22,6,30
31.31,6,22,6,40
34.49,6,22,6,50
37.62,6,22,7,0
40.69,6,22,7,10
43.71,6,22,7,20
46.66,6,22,7,30
49.53,6,22,7,40
52.34,6,22,7,50
55.07,6,22,8,0
57.72,6,22,8,10
60.28,6,22,8,20
62.75,6,22,8,30
65.13,6,22,8,40
67.41,6,22,8,50
69.6,6,22,9,0
71.68,6,22,9,10
73.65,6,22,9,20
75.52,6,22,9,30
77.28,6,22,9,40
78.92,6,22,9,50
80.44,6,22,10,0
81.84,6,22,10,10
83.13,6,22,10,20
84.29,6,22,10,30
85.32,6,22,10,40
86.23,6,22,10,50
87.02,6,22,11,0
87.67,6,22,11,10
88.2,6,22,11,20
88.59,6,22,11,30
88.85,6,22,11,40
88.98,6,22,11,50
88.98,6,22,12,0
88.85,6,22,12,10
88.59,6,22,12,20
88.2,6,22,12,30
87.67,6,22,12,40
87.02,6,22,12,50
86.23,6,22,13,0
85.32,6,22,13,10
84.29,6,22,13,20
83.13,6,22,13,30
81.84,6,22,13,40
80.44,6,22,13,50
78.92,6,22,14,0
77.28,6,22,14,10
75.52,6,22,14,20
73.65,6,22,14,30
71.68,6,22,14,40
69.6,6,22,14,50
67.41,6,22,15,0
65.13,6,22,15,10
62.75,6,22,15,20
60.28,6,22,15,30
57.72,6,22,15,40
55.07,6,22,15,50
52.34,6,22,16,0
49.53,6,22,16,10
46.66,6,22,16,20
43.71,6,22,16,30
40.69,6,22,16,40
37.62,6,22,16,50
34.49,6,22,17,0
31.31,6,22,17,10
28.09,6,22,17,20
24.82,6,22,17,30
21.52,6,22,17,40
18.18,6,22,17,50
14.82,6,22,18,0
11.43,6,22,18,10
8.03,6,22,18,20
4.62,6,22,18,30
1.2,6,22,18,40
0.0,6,22,18,50
0.0,6,22,19,0
0.0,6,21,5,0
1.2,6,21,5,10
4.62,6,21,5,20
8.03,6,21,5,30
11.43,6,21,5,40
14.82,6,21,5,50
18.18,6,21,6,0
21.52,6,21,6,10
24.82,6,21,6,20
28.09,6,21,6,30
31.31,6,21,6,40
34.49,6,21,6,50
37.62,6,21,7,0
40.69,6,21,7,10
43.71,6,21,7,20
46.66,6,21,7,30
49.53,6,21,7,40
52.34,6,21,7,50
55.07,6,21,8,0
57.72,6,21,8,10
60.28,6,21,8,20
62.75,6,21,8,30
65.13,6,21,8,40
67.41,6,21,8,50
69.6,6,21,9,0
71.68,6,21,9,10
73.65,6,21,9,20
75.52,6,21,9,30
77.28,6,21,9,40
78.92,6,21,9,50
80.44,6,21,10,0
81.84,6,21,10,10
83.13,6,21,10,20
84.29,6,21,10,30
85.32,6,21,10,40
86.23,6,21,10,50
87.02,6,21,11,0
87.67,6,21,11,10
88.2,6,21,11,20
88.59,6,21,11,30
88.85,6,21,11,40
88.98,6,21,11,50
88.98,6,21,12,0
88.85,6,21,12,10
88.59,6,21,12,20
88.2,6,21,12,30
87.67,6,21,12,40
87.02,6,21,12,50
86.23,6,21,13,0
85.32,6,21,13,10
84.29,6,21,13,20
83.13,6,21,13,30
81.84,6,21,13,40
80.44,6,21,13,50
78.92,6,21,14,0
77.28,6,21,14,10
75.52,6,21,14,20
73.65,6,21,14,30
71.68,6,21,14,40
69.6,6,21,14,50
67.41,6,21,15,0
65.13,6,21,15,10
62.75,6,21,15,20
60.28,6,21,15,30
57.72,6,21,15,40
55.07,6,21,15,50
52.34,6,21,16,0
49.53,6,21,16,10
46.66,6,21,16,20
43.71,6,21,16,30
40.69,6,21,16,40
37.62,6,21,16,50
34.49,6,21,17,0
31.31,6,21,17,10
28.09,6,21,17,20
24.82,6,21,17,30
21.52,6,21,17,40
18.18,6,21,17,50
14.82,6,21,18,0
11.43,6,21,18,10
8.03,6,21,18,20
4.62,6,21,18,30
1.2,6,21,18,40
0.0,6,21,18,50
0.0,6,21,19,0
0.0,6,20,5,0
1.2,6,20,5,10
4.62,6,20,5,20
8.03,6,20,5,30
11.43,6,20,5,40
14.82,6,20,5,50
18.18,6,20,6,0
21.52,6,20,6,10
24.82,6,20,6,20
28.09,6,20,6,30
31.31,6,20,6,40
34.49,6,20,6,50
37.62,6,20,7,0
40.69,6,20,7,10
43.71,6,20,7,20
46.66,6,20,7,30
49.53,6,20,7,40
52.34,6,20,7,50
55.07,6,20,8,0
57.72,6,20,8,10
60.28,6,20,8,20
62.75,6,20,8,30
65.13,6,20,8,40
67.41,6,20,8,50
69.6,6,20,9,0
71.68,6,20,9,10
73.65,6,20,9,20
75.52,6,20,9,30
77.28,6,20,9,40
78.92,6,20,9,50
80.44,6,20,10,0
81.84,6,20,10,10
83.13,6,20,10,20
84.29,6,20,10,30
85.32,6,20,10,40
86.23,6,20,10,50
87.02,6,20,11,0
87.67,6,20,11,10
88.2,6,20,11,20
88.59,6,20,11,30
88.85,6,20,11,40
88.98,6,20,11,50
88.98,6,20,12,0
88.85,6,20,12,10
88.59,6,20,12,20
88.2,6,20,12,30
87.67,6,20,12,40
87.02,6,20,12,50
86.23,6,20,13,0
85.32,6,20,13,10
84.29,6,20,13,20
83.13,6,20,13,30
81.84,6,20,13,40
80.44,6,20,13,50
78.92,6,20,14,0
77.28,6,20,14,10
75.52,6,20,14,20
73.65,6,20,14,30
71.68,6,20,14,40
69.6,6,20,14,50
67.41,6,20,15,0
65.13,6,20,15,10
62.75,6,20,15,20
60.28,6,20,15,30
57.72,6,20,15,40
55.07,6,20,15,50
52.34,6,20,16,0
49.53,6,20,16,10
46.66,6,20,16,20
43.71,6,20,16,30
40.69,6,20,16,40
37.62,6,20,16,50
34.49,6,20,17,0
31.31,6,20,17,10
28.09,6,20,17,20
24.82,6,20,17,30
21.52,6,20,17,40
18.18,6,20,17,50
14.82,6,20,18,0
11.43,6,20,18,10
8.03,6,20,18,20
4.62,6,20,18,30
1.2,6,20,18,40
0.0,6,20,18,50
0.0,6,20,19,0
0.0,6,19,5,0
1.2,6,19,5,10
4.62,6,19,5,20
8.03,6,19,5,30
11.43,6,19,5,40
14.82,6,19,5,50
18.18,6,19,6,0
21.52,6,19,6,10
24.82,6,19,6,20
28.09,6,19,6,30
31.31,6,19,6,40
34.49,6,19,6,50
37.62,6,19,7,0
40.69,6,19,7,10
43.71,6,19,7,20
46.66,6,19,7,30
49.53,6,19,7,40
52.34,6,19,7,50
55.07,6,19,8,0
57.72,6,19,8,10
60.28,6,19,8,20
62.75,6,19,8,30
65.13,6,19,8,40
67.41,6,19,8,50
69.6,6,19,9,0
71.68,6,19,9,10
73.65,6,19,9,20
75.52,6,19,9,30
77.28,6,19,9,40
78.92,6,19,9,50
80.44,6,19,10,0
81.84,6,19,10,10
83.13,6,19,10,20
84.29,6,19,10,30
85.32,6,19,10,40
86.23,6,19,10,50
87.02,6,19,11,0
87.67,6,19,11,10
88.2,6,19,11,20
88.59,6,19,11,30
88.85,6,19,11,40
88.98,6,19,11,50
88.98,6,19,12,0
88.85,6,19,12,10
88.59,6,19,12,20
88.2,6,19,12,30
87.67,6,19,12,40
87.02,6,19,12,50
86.23,6,19,13,0
85.32,6,19,13,10
84.29,6,19,13,20
83.13,6,19,13,30
81.84,6,19,13,40
80.44,6,19,13,50
78.92,6,19,14,0
77.28,6,19,14,10
75.52,6,19,14,20
73.65,6,19,14,30
71.68,6,19,14,40
69.6,6,19,14,50
67.41,6,19,15,0
65.13,6,19,15,10
62.75,6,19,15,20
60.28,6,19,15,30
57.72,6,19,15,40
55.07,6,19,15,50
52.34,6,19,16,0
49.53,6,19,16,10
46.66,6,19,16,20
43.71,6,19,16,30
40.69,6,19,16,40
37.62,6,19,16,50
34.49,6,19,17,0
31.31,6,19,17,10
28.09,6,19,17,20
24.82,6,19,17,30
21.52,6,19,17,40
18.18,6,19,17,50
14.82,6,19,18,0
11.43,6,19,18,10
8.03,6,19,18,20
4.62,6,19,18,30
1.2,6,19,18,40
0.0,6,19,18,50
0.0,6,19,19,0
0.0,6,18,5,0
1.2,6,18,5,10
4.62,6,18,5,20
8.03,6,18,5,30
11.43,6,18,5,40
14.82,6,18,5,50
18.18,6,18,6,0
21.52,6,18,6,10
24.82,6,18,6,20
28.09,6,18,6,30
31.31,6,18,6,40
34.49,6,18,6,50
37.62,6,18,7,0
40.69,6,18,7,10
43.71,6,18,7,20
46.66,6,18,7,30
49.53,6,18,7,40
52.34,6,18,7,50
55.07,6,18,8,0
57.72,6,18,8,10
60.28,6,18,8,20
62.75,6,18,8,30
65.13,6,18,8,40
67.41,6,18,8,50
69.6,6,18,9,0
71.68,6,18,9,10
73.65,6,18,9,20
75.52,6,18,9,30
77.28,6,18,9,40
78.92,6,18,9,50
80.44,6,18,10,0
81.84,6,18,10,10
83.13,6,18,10,20
84.29,6,18,10,30
85.32,6,18,10,40
86.23,6,18,10,50
87.02,6,18,11,0
87.67,6,18,11,10
88.2,6,18,11,20
88.59,6,18,11,30
88.85,6,18,11,40
88.98,6,18,11,50
88.98,6,18,12,0
88.85,6,18,12,10
88.59,6,18,12,20
88.2,6,18,12,30
87.67,6,18,12,40
87.02,6,18,12,50
86.23,6,18,13,0
85.32,6,18,13,10
84.29,6,18,13,20
83.13,6,18,13,30
81.84,6,18,13,40
80.44,6,18,13,50
78.92,6,18,14,0
77.28,6,18,14,10
75.52,6,18,14,20
73.65,6,18,14,30
71.68,6,18,14,40
69.6,6,18,14,50
67.41,6,18,15,0
65.13,6,18,15,10
62.75,6,18,15,20
60.28,6,18,15,30
57.72,6,18,15,40
55.07,6,18,15,50
52.34,6,18,16,0
49.53,6,18,16,10
46.66,6,18,16,20
43.71,6,18,16,30
40.69,6,18,16,40
37.62,6,18,16,50
34.49,6,18,17,0
31.31,6,18,17,10
28.09,6,18,17,20
24.82,6,18,17,30
21.52,6,18,17,40
18.18,6,18,17,50
14.82,6,18,18,0
11.43,6,18,18,10
8.03,6,18,18,20
4.62,6,18,18,30
1.2,6,18,18,40
0.0,6,18,18,50
0.0,6,18,19,0
0.0,6,17,5,0
1.54,6,17,5,10
4.96,6,17,5,20
8.37,6,17,5,30
11.77,6,17,5,40
15.16,6,17,5,50
18.52,6,17,6,0
21.85,6,17,6,10
25.15,6,17,6,20
28.41,6,17,6,30
31.63,6,17,6,40
34.81,6,17,6,50
37.93,6,17,7,0
41.0,6,17,7,10
44.01,6,17,7,20
46.95,6,17,7,30
49.82,6,17,7,40
52.62,6,17,7,50
55.34,6,17,8,0
57.98,6,17,8,10
60.53,6,17,8,20
62.99,6,17,8,30
65.36,6,17,8,40
67.64,6,17,8,50
69.81,6,17,9,0
71.88,6,17,9,10
73.85,6,17,9,20
75.7,6,17,9,30
77.44,6,17,9,40
79.07,6,17,9,50
80.58,6,17,10,0
81.98,6,17,10,10
83.25,6,17,10,20
84.4,6,17,10,30
85.42,6,17,10,40
86.32,6,17,10,50
87.09,6,17,11,0
87.73,6,17,11,10
88.24,6,17,11,20
88.62,6,17,11,30
88.87,6,17,11,40
88.99,6,17,11,50
88.98,6,17,12,0
88.83,6,17,12,10
88.56,6,17,12,20
88.15,6,17,12,30
87.61,6,17,12,40
86.94,6,17,12,50
86.15,6,17,13,0
85.23,6,17,13,10
84.18,6,17,13,20
83.0,6,17,13,30
81.71,6,17,13,40
80.29,6,17,13,50
78.76,6,17,14,0
77.1,6,17,14,10
75.34,6,17,14,20
73.46,6,17,14,30
71.48,6,17,14,40
69.38,6,17,14,50
67.19,6,17,15,0
64.9,6,17,15,10
62.51,6,17,15,20
60.03,6,17,15,30
57.46,6,17,15,40
54.8,6,17,15,50
52.06,6,17,16,0
49.25,6,17,16,10
46.36,6,17,16,20
43.41,6,17,16,30
40.39,6,17,16,40
37.31,6,17,16,50
34.18,6,17,17,0
30.99,6,17,17,10
27.76,6,17,17,20
24.49,6,17,17,30
21.18,6,17,17,40
17.85,6,17,17,50
14.48,6,17,18,0
11.09,6,17,18,10
7.69,6,17,18,20
4.28,6,17,18,30
0.86,6,17,18,40
0.0,6,17,18,50
0.0,6,17,19,0
0.0,6,16,5,0
1.54,6,16,5,10
4.96,6,16,5,20
8.37,6,16,5,30
11.77,6,16,5,40
15.16,6,16,5,50
18.52,6,16,6,0
21.85,6,16,6,10
25.15,6,16,6,20
28.41,6,16,6,30
31.63,6,16,6,40
34.81,6,16,6,50
37.93,6,16,7,0
41.0,6,16,7,10
44.01,6,16,7,20
46.95,6,16,7,30
49.82,6,16,7,40
52.62,6,16,7,50
55.34,6,16,8,0
57.98,6,16,8,10
60.53,6,16,8,20
62.99,6,16,8,30
65.36,6,16,8,40
67.64,6,16,8,50
69.81,6,16,9,0
71.88,6,16,9,10
73.85,6,16,9,20
75.7,6,16,9,30
77.44,6,16,9,40
79.07,6,16,9,50
80.58,6,16,10,0
81.98,6,16,10,10
83.25,6,16,10,20
84.4,6,16,10,30
85.42,6,16,10,40
86.32,6,16,10,50
87.09,6,16,11,0
87.73,6,16,11,10
88.24,6,16,11,20
88.62,6,16,11,30
88.87,6,16,11,40
88.99,6,16,11,50
88.98,6,16,12,0
88.83,6,16,12,10
88.56,6,16,12,20
88.15,6,16,12,30
87.61,6,16,12,40
86.94,6,16,12,50
86.15,6,16,13,0
85.23,6,16,13,10
84.18,6,16,13,20
83.0,6,16,13,30
81.71,6,16,13,40
80.29,6,16,13,50
78.76,6,16,14,0
77.1,6,16,14,10
75.34,6,16,14,20
73.46,6,16,14,30
71.48,6,16,14,40
69.38,6,16,14,50
67.19,6,16,15,0
64.9,6,16,15,10
62.51,6,16,15,20
60.03,6,16,15,30
57.46,6,16,15,40
54.8,6,16,15,50
52.06,6,16,16,0
49.25,6,16,16,10
46.36,6,16,16,20
43.41,6,16,16,30
40.39,6,16,16,40
37.31,6,16,16,50
34.18,6,16,17,0
30.99,6,16,17,10
27.76,6,16,17,20
24.49,6,16,17,30
21.18,6,16,17,40
17.85,6,16,17,50
14.48,6,16,18,0
11.09,6,16,18,10
7.69,6,16,18,20
4.28,6,16,18,30
0.86,6,16,18,40
0.0,6,16,18,50
0.0,6,16,19,0
0.0,6,15,5,0
1.37,6,15,5,10
4.79,6,15,5,20
8.21,6,15,5,30
11.62,6,15,5,40
15.0,6,15,5,50
18.37,6,15,6,0
21.71,6,15,6,10
25.01,6,15,6,20
28.28,6,15,6,30
31.51,6,15,6,40
34.69,6,15,6,50
37.82,6,15,7,0
40.89,6,15,7,10
43.91,6,15,7,20
46.85,6,15,7,30
49.73,6,15,7,40
52.53,6,15,7,50
55.26,6,15,8,0
57.91,6,15,8,10
60.46,6,15,8,20
62.93,6,15,8,30
65.31,6,15,8,40
67.59,6,15,8,50
69.77,6,15,9,0
71.84,6,15,9,10
73.81,6,15,9,20
75.67,6,15,9,30
77.42,6,15,9,40
79.05,6,15,9,50
80.56,6,15,10,0
81.96,6,15,10,10
83.24,6,15,10,20
84.39,6,15,10,30
85.41,6,15,10,40
86.31,6,15,10,50
87.08,6,15,11,0
87.73,6,15,11,10
88.24,6,15,11,20
88.62,6,15,11,30
88.87,6,15,11,40
88.99,6,15,11,50
88.98,6,15,12,0
88.83,6,15,12,10
88.55,6,15,12,20
88.15,6,15,12,30
87.61,6,15,12,40
86.94,6,15,12,50
86.14,6,15,13,0
85.22,6,15,13,10
84.17,6,15,13,20
82.99,6,15,13,30
81.69,6,15,13,40
80.27,6,15,13,50
78.73,6,15,14,0
77.08,6,15,14,10
75.31,6,15,14,20
73.42,6,15,14,30
71.43,6,15,14,40
69.34,6,15,14,50
67.14,6,15,15,0
64.84,6,15,15,10
62.45,6,15,15,20
59.96,6,15,15,30
57.38,6,15,15,40
54.72,6,15,15,50
51.98,6,15,16,0
49.16,6,15,16,10
46.27,6,15,16,20
43.31,6,15,16,30
40.28,6,15,16,40
37.2,6,15,16,50
34.06,6,15,17,0
30.87,6,15,17,10
27.63,6,15,17,20
24.36,6,15,17,30
21.04,6,15,17,40
17.7,6,15,17,50
14.33,6,15,18,0
10.94,6,15,18,10
7.53,6,15,18,20
4.11,6,15,18,30
0.69,6,15,18,40
0.0,6,15,18,50
0.0,6,15,19,0
0.0,6,14,5,0
1.37,6,14,5,10
4.79,6,14,5,20
8.21,6,14,5,30
11.62,6,14,5,40
15.0,6,14,5,50
18.37,6,14,6,0
21.71,6,14,6,10
25.01,6,14,6,20
28.28,6,14,6,30
31.51,6,14,6,40
34.69,6,14,6,50
37.82,6,14,7,0
40.89,6,14,7,10
43.91,6,14,7,20
46.85,6,14,7,30
49.73,6,14,7,40
52.53,6,14,7,50
55.26,6,14,8,0
57.91,6,14,8,10
60.46,6,14,8,20
62.93,6,14,8,30
65.31,6,14,8,40
67.59,6,14,8,50
69.77,6,14,9,0
71.84,6,14,9,10
73.81,6,14,9,20
75.67,6,14,9,30
77.42,6,14,9,40
79.05,6,14,9,50
80.56,6,14,10,0
81.96,6,14,10,10
83.24,6,14,10,20
84.39,6,14,10,30
85.41,6,14,10,40
86.31,6,14,10,50
87.08,6,14,11,0
87.73,6,14,11,10
88.24,6,14,11,20
88.62,6,14,11,30
88.87,6,14,11,40
88.99,6,14,11,50
88.98,6,14,12,0
88.83,6,14,12,10
88.55,6,14,12,20
88.15,6,14,12,30
87.61,6,14,12,40
86.94,6,14,12,50
86.14,6,14,13,0
85.22,6,14,13,10
84.17,6,14,13,20
82.99,6,14,13,30
81.69,6,14,13,40
80.27,6,14,13,50
78.73,6,14,14,0
77.08,6,14,14,10
75.31,6,14,14,20
73.42,6,14,14,30
71.43,6,14,14,40
69.34,6,14,14,50
67.14,6,14,15,0
64.84,6,14,15,10
62.45,6,14,15,20
59.96,6,14,15,30
57.38,6,14,15,40
54.72,6,14,15,50
51.98,6,14,16,0
49.16,6,14,16,10
46.27,6,14,16,20
43.31,6,14,16,30
40.28,6,14,16,40
37.2,6,14,16,50
34.06,6,14,17,0
30.87,6,14,17,10
27.63,6,14,17,20
24.36,6,14,17,30
21.04,6,14,17,40
17.7,6,14,17,50
14.33,6,14,18,0
10.94,6,14,18,10
7.53,6,14,18,20
4.11,6,14,18,30
0.69,6,14,18,40
0.0,6,14,18,50
0.0,6,14,19,0
0.0,6,13,5,0
1.37,6,13,5,10
4.79,6,13,5,20
8.21,6,13,5,30
11.62,6,13,5,40
15.0,6,13,5,50
18.37,6,13,6,0
21.71,6,13,6,10
25.01,6,13,6,20
28.28,6,13,6,30
31.51,6,13,6,40
34.69,6,13,6,50
37.82,6,13,7,0
40.89,6,13,7,10
43.91,6,13,7,20
46.85,6,13,7,30
49.73,6,13,7,40
52.53,6,13,7,50
55.26,6,13,8,0
57.91,6,13,8,10
60.46,6,13,8,20
62.93,6,13,8,30
65.31,6,13,8,40
67.59,6,13,8,50
69.77,6,13,9,0
71.84,6,13,9,10
73.81,6,13,9,20
75.67,6,13,9,30
77.42,6,13,9,40
79.05,6,13,9,50
80.56,6,13,10,0
81.96,6,13,10,10
83.24,6,13,10,20
84.39,6,13,10,30
85.41,6,13,10,40
86.31,6,13,10,50
87.08,6,13,11,0
87.73,6,13,11,10
88.24,6,13,11,20
88.62,6,13,11,30
88.87,6,13,11,40
88.99,6,13,11,50
88.98,6,13,12,0
88.83,6,13,12,10
88.55,6,13,12,20
88.15,6,13,12,30
87.61,6,13,12,40
86.94,6,13,12,50
86.14,6,13,13,0
85.22,6,13,13,10
84.17,6,13,13,20
82.99,6,13,13,30
81.69,6,13,13,40
80.27,6,13,13,50
78.73,6,13,14,0
77.08,6,13,14,10
75.31,6,13,14,20
73.42,6,13,14,30
71.43,6,13,14,40
69.34,6,13,14,50
67.14,6,13,15,0
64.84,6,13,15,10
62.45,6,13,15,20
59.96,6,13,15,30
57.38,6,13,15,40
54.72,6,13,15,50
51.98,6,13,16,0
49.16,6,13,16,10
46.27,6,13,16,20
43.31,6,13,16,30
40.28,6,13,16,40
37.2,6,13,16,50
34.06,6,13,17,0
30.87,6,13,17,10
27.63,6,13,17,20
24.36,6,13,17,30
21.04,6,13,17,40
17.7,6,13,17,50
14.33,6,13,18,0
10.94,6,13,18,10
7.53,6,13,18,20
4.11,6,13,18,30
0.69,6,13,18,40
0.0,6,13,18,50
0.0,6,13,19,0
0.0,6,12,5,0
1.71,6,12,5,10
5.14,6,12,5,20
8.55,6,12,5,30
11.96,6,12,5,40
15.34,6,12,5,50
18.71,6,12,6,0
22.04,6,12,6,10
25.34,6,12,6,20
28.61,6,12,6,30
31.83,6,12,6,40
35.01,6,12,6,50
38.13,6,12,7,0
41.2,6,12,7,10
44.2,6,12,7,20
47.14,6,12,7,30
50.01,6,12,7,40
52.81,6,12,7,50
55.53,6,12,8,0
58.16,6,12,8,10
60.71,6,12,8,20
63.17,6,12,8,30
65.54,6,12,8,40
67.81,6,12,8,50
69.98,6,12,9,0
72.04,6,12,9,10
74.0,6,12,9,20
75.85,6,12,9,30
77.59,6,12,9,40
79.21,6,12,9,50
80.71,6,12,10,0
82.09,6,12,10,10
83.36,6,12,10,20
84.49,6,12,10,30
85.51,6,12,10,40
86.39,6,12,10,50
87.15,6,12,11,0
87.78,6,12,11,10
88.28,6,12,11,20
88.65,6,12,11,30
88.89,6,12,11,40
88.99,6,12,11,50
88.97,6,12,12,0
88.81,6,12,12,10
88.52,6,12,12,20
88.1,6,12,12,30
87.55,6,12,12,40
86.87,6,12,12,50
86.06,6,12,13,0
85.12,6,12,13,10
84.05,6,12,13,20
82.87,6,12,13,30
81.55,6,12,13,40
80.12,6,12,13,50
78.57,6,12,14,0
76.9,6,12,14,10
75.12,6,12,14,20
73.23,6,12,14,30
71.23,6,12,14,40
69.12,6,12,14,50
66.91,6,12,15,0
64.61,6,12,15,10
62.2,6,12,15,20
59.71,6,12,15,30
57.12,6,12,15,40
54.45,6,12,15,50
51.7,6,12,16,0
48.87,6,12,16,10
45.98,6,12,16,20
43.01,6,12,16,30
39.98,6,12,16,40
36.89,6,12,16,50
33.74,6,12,17,0
30.55,6,12,17,10
27.31,6,12,17,20
24.03,6,12,17,30
20.71,6,12,17,40
17.36,6,12,17,50
13.99,6,12,18,0
10.6,6,12,18,10
7.19,6,12,18,20
3.77,6,12,18,30
0.34,6,12,18,40
0.0,6,12,18,50
0.0,6,12,19,0
0.0,6,11,5,0
1.71,6,11,5,10
5.14,6,11,5,20
8.55,6,11,5,30
11.96,6,11,5,40
15.34,6,11,5,50
18.71,6,11,6,0
22.04,6,11,6,10
25.34,6,11,6,20
28.61,6,11,6,30
31.83,6,11,6,40
35.01,6,11,6,50
38.13,6,11,7,0
41.2,6,11,7,10
44.2,6,11,7,20
47.14,6,11,7,30
50.01,6,11,7,40
52.81,6,11,7,50
55.53,6,11,8,0
58.16,6,11,8,10
60.71,6,11,8,20
63.17,6,11,8,30
65.54,6,11,8,40
67.81,6,11,8,50
69.98,6,11,9,0
72.04,6,11,9,10
74.0,6,11,9,20
75.85,6,11,9,30
77.59,6,11,9,40
79.21,6,11,9,50
80.71,6,11,10,0
82.09,6,11,10,10
83.36,6,11,10,20
84.49,6,11,10,30
85.51,6,11,10,40
86.39,6,11,10,50
87.15,6,11,11,0
87.78,6,11,11,10
88.28,6,11,11,20
88.65,6,11,11,30
88.89,6,11,11,40
88.99,6,11,11,50
88.97,6,11,12,0
88.81,6,11,12,10
88.52,6,11,12,20
88.1,6,11,12,30
87.55,6,11,12,40
86.87,6,11,12,50
86.06,6,11,13,0
85.12,6,11,13,10
84.05,6,11,13,20
82.87,6,11,13,30
81.55,6,11,13,40
80.12,6,11,13,50
78.57,6,11,14,0
76.9,6,11,14,10
75.12,6,11,14,20
73.23,6,11,14,30
71.23,6,11,14,40
69.12,6,11,14,50
66.91,6,11,15,0
64.61,6,11,15,10
62.2,6,11,15,20
59.71,6,11,15,30
57.12,6,11,15,40
54.45,6,11,15,50
51.7,6,11,16,0
48.87,6,11,16,10
45.98,6,11,16,20
43.01,6,11,16,30
39.98,6,11,16,40
36.89,6,11,16,50
33.74,6,11,17,0
30.55,6,11,17,10
27.31,6,11,17,20
24.03,6,11,17,30
20.71,6,11,17,40
17.36,6,11,17,50
13.99,6,11,18,0
10.6,6,11,18,10
7.19,6,11,18,20
3.77,6,11,18,30
